ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
HYPE3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,52.3,54.47,40.0,,,0.2,,60.63,45.05,58.46,42.36,67,Rompimento,3,8,False,,True,,False,False,True,True,True,False,4,10,False,True,False,True,False,False,True,False,True,0.43,True,15311911936.0,8.7,1.05,4.88,3.87,12.1,10.74,19.82,7.46,2.16,1.86,0.52,1.08,33.67,4.6,0.5,50.22,49.77,19.85,26.59,9.5,-18.2,0.2,1.0,0.57,21.75,6.012779636745775,11.153706226163413,33.125,34.13471211872998,29.740088641840114,23.86758957121339,19.290449385650245,13.475098496305684,23.540949205700404,23.86758957121339,21.480830614092053,7,True,5.7,-1.2375603949790648,8.234249221611044,n/d,n/d,,,Rompimento,False,False,,,Em Alta,21.649999618530273,0.46189553455759924,-18.857088951316992,False,True,False,"Rompimento (vol x0.6, +0.5% do topo, MM50>MM200)"
SBFG3,SMALL11,SMALL11,Consumo discricionário,52.29,49.16,70.0,,,0.9,,44.52,82.14,29.07,27.78,68,Não,3,8,False,,True,,False,True,True,True,True,True,7,10,False,True,False,False,True,False,True,False,False,4.27,False,2025229824.0,4.7,0.61,6.35,2.68,13.07,8.98,5.01,4.01,3.51,1.62,1.0,0.41,12.6,222.5,0.8,67.87,32.13,8.53,14.95,2.9,-41.3,-17.8,1.63,0.67,8.779999732971191,1.6808795954493576,3.118031649558558,24.752126906780482,24.596420848467105,26.347073504805167,6.961179186672745,18.404294589855674,14.555899916381104,,,,6,False,15.7,,,n/d,n/d,,,,False,False,,,Em Baixa,9.649999618530273,-9.015543211923838,-42.55635903467946,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.0%))
CSMG3,BOVA11+SMALL11,BOVA11,Serviços públicos,51.82,50.38,60.0,,,0.0,,65.66,13.9,43.38,86.81,69,Não,6,8,False,,True,,False,False,True,False,False,True,6,10,True,True,True,True,False,True,True,False,True,0.9,True,21283454976.0,17.18,2.51,3.74,10.18,14.6,11.59,16.14,9.26,2.44,1.6,1.08,,174.93,-14.2,0.28,51.64,48.36,23.99,67.45,134.0,-16.8,-2.8,0.89,0.47,56.130001068115234,40.82249690246546,59.43755548998972,33.978580390477205,40.545052681863105,,32.3856840197216,8.72801446843302,48.39676318498788,42.5943554449175,40.683774792164286,36.615397312947856,6,True,6.8,-34.766797405697346,-24.114814476436365,n/d,n/d,,,,False,False,,,Em Baixa,64.38999938964844,-12.828076409115653,-17.23680135551685,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.8%))
BRBI11,SMALL11,SMALL11,Produtos financeiros,51.01,54.13,33.333333333333336,20.63,,0.4,,34.68,38.26,100.0,89.58,70,Não,4,5,False,,True,,False,False,True,,False,True,3,9,True,True,True,,False,,,True,True,,True,,7.92,1.56,9.98,11.45,19.7,1.85,0.0,,,,,4.3,90.66,-22.4,0.23,95.52,4.48,12.03,21.02,1.6,-41.9,-25.1,0.92,0.46,12.220000267028809,9.991244310842454,11.71533923882614,12.922700774520315,16.49064279413004,20.501146374062913,23.74199165736713,5.906877782988597,,14.59281899538901,12.319020006673227,11.087118006005905,4,True,2.4,-9.270722064381376,19.41750144443435,n/d,n/d,,,,False,False,,,Em Baixa,14.720000267028809,-16.98369534408044,-43.15201284694831,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.0%))
EGIE3,BOVA11+Wishlist,BOVA11,Serviços públicos,50.9,52.82,40.0,,,0.0,,80.65,30.08,15.9,58.33,71,Não,7,8,False,,True,,False,False,True,False,True,False,4,10,True,True,True,True,True,False,True,True,False,1.87,False,39927795712.0,10.17,2.68,3.42,6.07,26.37,11.59,28.94,8.67,3.56,1.09,2.06,1.01,61.76,270.0,0.19,74.84,23.06,26.94,37.88,4.6,-25.6,-14.2,0.89,0.6,28.190000534057617,12.228592257634139,22.684038637911325,36.727385159907904,25.612883238081718,44.782762915456786,34.442694309407074,24.972760245223693,26.257793156509425,28.46361374001651,25.93533819729557,23.341804377566014,8,True,3.7,-17.198283308417384,0.9706037629489517,2026-08-05,2026-08-21,próxima,"A Engie Brasil (EGIE3) apresenta-se como uma operação de alta eficiência no setor de serviços públicos, entregando um ROE de 26,4% e um ROIC de 11,6% que se posicionam confortavelmente acima das médias setoriais de 12,4% e 9,6%, respectivamente. Essa qualidade operacional robusta, contudo, convive com múltiplos de preço elevados, uma vez que o P/L de 10,17 e o P/VP de 2,68 sugerem que o mercado cobra um prêmio considerável por essa rentabilidade diferenciada. No âmbito financeiro, a expressiva margem líquida de 28,94% ajuda a sustentar o retorno, mas o endividamento exige atenção, dado que a relação Dívida Líquida/EBITDA de 3,56 vezes supera a média dos pares de 3,28 vezes. Esse patamar de alavancagem, somado a uma liquidez corrente apertada de 1,09, acaba limitando o atual rendimento de dividendos de 3,42%, indicando que a distribuição de proventos está sendo calibrada de forma conservadora frente aos compromissos de capital e à estrutura de capital mais alavancada. Em termos de expansão, a companhia demonstra um dinamismo formidável com um CAGR de receita de cinco anos de 270,0%, pulverizando a média setorial de 32,1%, o que chancela o cumprimento de 7 dos 8 critérios do checklist fundamentalista, falhando apenas no quesito de endividamento controlado. Sob a ótica de valuation, os métodos de preço-teto revelam uma dispersão acentuada entre a visão conservadora de dividendos de Bazin, a R$ 12,28, e o otimismo do fluxo de caixa descontado e do modelo de Lynch, que alcançam R$ 36,90 e R$ 44,99. Diante dessa volatilidade metodológica, a média de R$ 28,59 e a mediana de R$ 26,05 situam-se muito próximas da cotação atual de R$ 28,32, resultando em um upside negativo de 17,2% quando confrontado com o preço-teto ajustado pela margem de segurança de R$ 23,45. Como balanço final, o ativo destaca-se positivamente por seu crescimento histórico avassalador, rentabilidade muito acima dos pares e forte consistência operacional, mas traz como contrapartidas um endividamento acima da média do setor, um rendimento de dividendos tímido para o segmento e a ausência de margem de segurança nos preços atuais.",,True,False,,,Em Baixa,30.299999237060547,-6.963692264461008,-27.378076411326646,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.0%))
PGMN3,SMALL11,SMALL11,Bens de primeira necessidade,50.65,54.29,30.0,,,0.0,,46.09,63.86,43.49,88.89,72,Não,2,8,False,,True,,False,False,False,False,True,False,3,10,False,False,True,False,False,False,True,False,False,,True,2419696128.0,7.38,0.71,7.04,10.75,9.61,12.78,2.02,2.62,3.31,1.78,1.02,3.71,79.31,13.7,0.83,68.82,31.1,3.13,7.54,7.3,-55.4,-25.1,1.45,0.57,3.359999895095825,2.5791370400120117,3.065876452962736,3.865761866224527,6.962627604804896,5.797985334232209,7.738961217616262,1.785314288554787,,4.542237686343919,3.865761866224527,3.4791856796020744,7,True,4.3,3.5471960781966017,35.185649647598474,n/d,n/d,,,,False,False,,,Em Baixa,3.5399999618530273,-5.084747703301684,-55.90551252548608,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.1%))
BEEF3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,49.76,53.25,30.0,,,0.0,,66.0,62.15,22.38,35.42,73,Não,5,8,False,,False,,False,False,True,False,False,True,3,10,True,True,True,False,False,True,True,False,True,6.66,False,2973428736.0,7.18,2.08,5.95,3.41,29.04,16.55,1.25,3.67,2.8,1.32,13.29,0.48,24.46,-81.5,0.65,95.87,2.86,3.0,7.18,0.0,-58.2,-21.2,0.77,0.32,3.0,0.7300322953969794,1.3542099079613967,5.536211699164345,3.682295389531064,7.690870770969042,4.028803596669085,5.055710306406686,9.456198479813807,,,,6,False,13.0,,,n/d,n/d,,,,False,False,,,Em Baixa,3.640000104904175,-17.582419957678084,-58.9873514056968,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.6%))
ALOS3,BOVA11+SMALL11,BOVA11,Imobiliário,49.58,44.21,80.0,,,0.8,,51.45,38.14,28.07,59.03,74,Não,3,8,False,,True,,False,True,False,True,True,True,8,10,False,False,False,True,True,False,True,False,False,2.42,False,13088693248.0,14.15,1.03,11.24,6.09,7.27,6.39,31.4,4.85,3.4,0.72,0.56,14.08,86.18,60.8,0.27,46.56,50.55,20.12,32.44,30.1,-19.3,-6.9,1.17,0.8,26.170000076293945,11.384185323025255,12.387929762879313,14.375270503716356,32.51607755117002,13.122327773773344,24.224897664628912,6.109129860913371,56.36460740500695,,,,7,False,9.2,,,n/d,n/d,,,,False,False,,,Em Baixa,27.56999969482422,-5.077981987765845,-20.198890144592074,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.1%))
SMTO3,SMALL11,SMALL11,Bens de primeira necessidade,49.44,54.63,20.0,,,0.0,,44.97,78.21,56.85,34.72,75,Não,3,8,False,,True,,False,False,True,False,False,False,2,10,False,True,False,False,False,True,True,False,True,1.06,True,4764133888.0,6.05,0.67,1.47,3.4,11.0,6.36,11.43,3.43,2.1,3.16,1.54,0.69,20.58,-37.5,0.45,68.55,31.45,12.82,21.12,15.1,-30.1,-10.7,0.56,0.24,14.760000228881836,3.5859475094234186,6.651932629980441,32.32562033598087,34.774631343558184,29.61206524038514,11.144119191968482,19.914777199496108,38.29991711734504,,,,6,False,10.7,,,n/d,n/d,,,,False,False,,,Em Baixa,16.049999237060547,-8.037377380056288,-31.01889030693701,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.0%))
ECOR3,SMALL11,SMALL11,Bens Industriais,49.29,45.63,70.0,,,0.7,,51.9,59.85,24.74,23.61,76,Não,1,8,False,,True,,False,True,True,False,False,True,7,10,False,False,False,False,False,False,True,False,False,11.02,False,4305895424.0,7.87,1.04,4.9,2.51,13.28,11.52,4.59,5.06,4.62,2.52,6.64,0.74,19.76,-89.7,0.19,88.21,11.06,6.01,11.74,3.0,-47.3,-20.3,1.74,0.72,6.190000057220459,1.1099062947840994,2.0588761768245045,10.421537580453757,10.263083829458592,10.35601607783843,1.8710444458077078,7.369593357319135,10.516682352674275,,,,5,False,9.5,,,n/d,n/d,,,,False,False,,,Em Baixa,7.239999771118164,-14.50275893773323,-48.12552848129277,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.5%))
MOTV3,BOVA11,BOVA11,Bens Industriais,49.28,52.68,30.0,,,0.7,,73.83,53.53,21.01,18.75,77,Não,5,8,False,,True,,False,False,True,False,True,False,3,10,True,True,False,True,False,False,True,True,False,2.15,False,28299945984.0,7.28,1.59,1.49,2.26,21.85,11.72,19.27,6.42,3.69,1.77,2.45,0.49,16.44,58.4,0.44,77.07,22.24,12.67,17.55,11.1,-19.8,-6.3,1.25,0.77,14.079999923706055,2.271689709346846,4.213984410838399,25.62637348751445,19.630423078323147,33.379622910226196,11.956593618728146,23.40219767539056,8.633763374625353,,,,6,False,14.7,,,n/d,n/d,,,,False,False,,,Em Baixa,14.970000267028809,-5.945225968251755,-20.662750710359322,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.9%))
GGPS3,SMALL11,SMALL11,Bens Industriais,49.01,50.6,40.0,,,0.7,,59.73,46.74,50.46,19.44,78,Não,4,8,False,,True,,False,False,True,False,False,True,4,10,True,True,False,False,False,True,True,False,True,0.56,True,8471466496.0,9.25,1.88,2.6,2.31,20.36,11.88,3.74,6.0,1.38,3.24,1.51,0.62,21.38,-16.3,0.78,74.55,25.29,11.0,19.55,2.4,-42.4,-16.3,1.05,0.59,11.260000228881836,1.859237557885332,3.4488856698772907,16.129189517046953,12.807957192741098,21.073440999310506,9.077176174276884,14.729297596699482,9.711996341960145,,,,6,False,11.3,,,n/d,n/d,,,,False,False,,,Em Baixa,11.989999771118164,-6.088403304183299,-42.69719874058689,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.1%))
ANIM3,SMALL11,SMALL11,Consumo discricionário,48.9,50.47,40.0,,,0.9,,45.64,74.07,26.17,61.81,79,Não,3,8,False,,False,,False,False,False,False,True,False,4,10,True,False,True,False,False,False,True,False,False,,True,763277568.0,6.08,0.34,3.85,6.42,5.62,14.19,3.27,3.02,3.39,1.9,2.02,1.77,39.03,12.0,0.35,72.15,22.61,1.93,5.17,4.7,-60.9,-37.2,2.08,0.52,2.0199999809265137,0.9262505344159813,1.2684339986397868,3.2498188471342138,6.664251466841799,3.271210845085773,2.2353057133853342,1.6031108846578,,2.0923551372198146,1.919208299021567,1.7272874691194104,6,True,7.2,-14.490718543118241,3.581938464183243,n/d,n/d,,,,False,False,,,Em Baixa,2.2699999809265137,-11.013215951568467,-61.80380052928478,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.0%))
GOAU4,BOVA11+SMALL11,BOVA11,Materiais,48.9,52.23,30.0,,,1.0,,33.11,70.35,63.27,70.83,80,Pivô de alta,4,8,False,,True,,False,False,False,True,True,False,3,10,False,False,True,False,True,True,True,False,True,0.66,True,14626867200.0,18.28,0.76,2.49,8.27,4.13,10.0,1.92,2.11,0.98,2.88,0.28,0.25,151.1,72.5,1.04,34.12,23.4,6.48,11.53,70.7,-4.1,12.1,0.91,0.58,11.0600004196167,6.52985150233175,12.112874536825396,8.01668520568497,14.075100699265459,18.150985371362196,6.162538062135949,7.3208974331160865,40.205359723387154,10.338418972960257,8.01668520568497,7.215016685116473,7,True,6.5,-34.76477024070023,-6.52424429728412,n/d,n/d,,,Pivô de alta,False,False,,,Em Alta,11.529999732971191,-4.076316775710598,-4.325259358568245,False,True,False,Pivô de alta
AXIA3,BOVA11+Carteira,BOVA11,Serviços públicos,48.07,45.96,60.0,,,0.0,,48.99,29.62,59.64,45.83,81,Não,3,8,False,,True,,False,False,False,True,True,True,6,10,False,False,False,True,False,True,True,False,True,0.3,True,113651318784.0,12.21,1.2,5.72,4.28,9.86,3.25,27.05,14.89,2.95,2.05,0.63,2.59,52.22,9.7,0.39,57.63,42.34,40.32,67.15,23.7,-25.7,-10.3,1.39,0.63,49.869998931884766,15.233715647300366,24.04245566567455,46.04353278598359,61.79910179440715,36.710134737877624,20.96380056581985,23.00675529203557,22.439325082351573,26.91995996814902,23.00675529203557,20.706079762832015,7,True,4.1,-58.47988729433595,-46.01973020910266,2026-11-04,2025-11-17,última,"A análise fundamentalista da AXIA3 revela uma empresa de serviços públicos que apresenta desafios operacionais significativos, uma vez que sua rentabilidade medida pelo ROE de 9,9% e pelo ROIC de 3,2% situa-se abaixo da média do setor, que registra 12,4% e 9,6%, respectivamente. Essa qualidade operacional inferior não é compensada por múltiplos de preço descontados, pois o P/L de 12,21 e o P/VP de 1,2 mostram que o papel não está barato frente ao seu nível de retorno, configurando uma relação desfavorável entre qualidade e preço. No que tange à saúde financeira, a companhia demonstra solidez ao manter o endividamento sob controle, com a relação Dívida Líquida/EBITDA em 2,95, posicionando-se abaixo da média setorial de 3,28, o que garante uma estrutura de capital equilibrada mesmo diante da baixa rentabilidade dos ativos. O dividendo distribuído, com um rendimento de 5,72%, mostra-se coerente e sustentável devido à robusta margem líquida de 27,05% e ao endividamento controlado, embora o crescimento histórico da receita nos últimos cinco anos, de 9,7%, tenha ficado muito abaixo da média de 32,1% observada em seus pares. Esse ritmo de expansão mais lento e a rentabilidade aquém do setor explicam por que a empresa atendeu a apenas 3 dos 8 critérios do checklist de qualidade, falhando em superar a taxa Selic e a média dos concorrentes. Sob a ótica do valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 15,31 por Bazin e R$ 24,16 por Gordon até os mais otimistas R$ 46,27 por Fluxo de Caixa Descontado e R$ 62,11 por Graham. Diante dessa volatilidade de premissas, a média dos modelos resulta em R$ 27,05 e a mediana em R$ 23,12, o que gera um preço-teto ajustado com margem de segurança de R$ 20,81, indicando um expressivo potencial de queda de 58,5% em relação à cotação atual de R$ 50,12. Em balanço, os principais pontos positivos residem na excelente margem líquida, na confortável liquidez corrente de 2,05 e no endividamento menor que o do setor, enquanto os fatores contrários concentram-se no crescimento muito abaixo dos pares, no retorno sobre o capital fraco, no valuation esticado e na tendência gráfica de baixa do papel.",,False,True,59.55,-16.26,Em Baixa,53.709999084472656,-7.149507015534507,-26.488794776023727,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.1%))
PRIO3,BOVA11,BOVA11,Energia,47.33,45.88,55.55555555555556,,,0.9,,62.75,37.84,37.46,6.94,82,Não,4,8,False,,True,,False,,True,True,True,False,5,9,False,False,False,True,True,True,True,False,True,0.8,True,47378792448.0,13.34,1.83,0.0,0.18,13.71,10.92,18.11,5.68,1.73,1.34,0.9,1.0,2.37,189.4,0.25,59.83,40.17,34.2,72.1,73.7,-17.6,-3.8,0.12,0.06,59.40999984741211,0.753021323130269,1.3968545544066489,59.00918275698728,57.03577546762916,60.402731564426034,1.992238935317945,49.36795476062681,22.60436168142454,,,,5,False,80.2,,,n/d,n/d,,,,False,False,,,Em Alta,61.2400016784668,-2.988245886508778,-18.59413933314411,False,False,False,sem sinal (Em Alta)
FESA4,SMALL11,SMALL11,Materiais,47.29,52.11,20.0,,,1.0,,29.31,69.32,72.19,71.53,83,Não,2,8,False,,True,,False,False,False,True,False,False,2,10,False,False,False,False,False,True,True,False,True,-0.3,True,1694337920.0,12.16,0.55,13.83,8.28,4.49,3.69,6.78,3.38,-4.05,3.61,0.12,,100.69,-75.6,1.53,26.31,73.65,5.0,8.69,0.0,-42.5,-25.1,1.09,0.55,5.0,2.957254040411938,4.305761882839782,4.276315789473684,9.17092477583472,,5.240533499555183,1.0984492481203008,6.144226218640104,,,,6,False,8.3,,,n/d,n/d,,,,False,False,,,Em Baixa,6.159999847412109,-18.831166820555023,-43.82022231113658,False,False,False,sem sinal (Em Baixa; sem novo topo (-18.8%))
SYNE3,SMALL11,SMALL11,Imobiliário,47.21,46.72,50.0,,,0.8,DY5a=129.6%>=20,47.65,58.23,30.26,,84,Não,2,8,False,,False,,False,False,False,True,True,False,5,10,False,False,False,True,False,False,False,True,False,1.68,False,575469568.0,8.61,0.82,69.76,129.58,9.47,5.96,20.02,5.11,3.43,0.98,0.5,0.91,1115.69,5.2,0.36,40.97,29.56,3.49,5.11,8.0,-26.2,-5.8,0.94,0.43,3.7699999809265137,34.89418584308792,64.72871473892808,5.801684058917108,6.730140103174671,13.13588843528402,7.988809483391899,3.776130062196313,6.941204368412234,,,,6,False,17.1,,,n/d,n/d,,,,False,False,,,Em Baixa,4.079999923706055,-7.598037955303527,-27.702154311118765,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.6%))
IRBR3,SMALL11+Carteira,SMALL11,Insurance,47.19,50.48,28.571428571428573,,2.87,0.3,,21.03,72.11,100.0,29.86,85,Não,1,6,False,,False,,False,,False,,False,False,2,7,False,False,False,,False,,True,False,True,,True,4062498304.0,-99.2,0.76,3.21,2.93,-0.76,0.0,6.77,,,,,,,-30.0,,66.23,33.77,44.53,62.39,12.4,-19.8,-6.0,1.05,0.61,50.04999923706055,10.485122924300118,15.266338977780975,,,,,,,12.875730951040547,12.875730951040547,11.588157855936492,2,True,1.5,-76.84683709774005,-74.27426344193339,2026-08-13,2026-07-01,última,"A análise fundamentalista do IRB Brasil (IRBR3) revela uma companhia em momento de profunda reestruturação, onde a desconexão entre qualidade e preço fica evidente ao observarmos um ROE negativo de -0,8% e um ROIC zerado, ambos severamente abaixo das médias setoriais de 34,8% e 19,5%, respectivamente. Essa fragilidade operacional convive com um P/VP descontado de 0,76, abaixo do valor patrimonial, mas o P/L negativo de -99,2 reflete a ausência de lucros consistentes, mostrando que o valuation aparentemente atrativo pelo patrimônio líquido esconde uma baixa rentabilidade. No âmbito do endividamento e da sustentabilidade, o dividend yield de 3,21% mostra-se desalinhado com a realidade operacional de prejuízos recentes, indicando que a distribuição de proventos carece de suporte em uma geração de caixa robusta ou em lucros sustentáveis no longo prazo. O histórico de crescimento também é alarmante, visto que a contração de 30% no CAGR de receita dos últimos cinco anos supera de forma muito negativa a retração média de 3,4% observada nos seus pares de mercado. Esse cenário desafiador é corroborado pelo checklist de critérios de investimento, no qual o papel atendeu a apenas um dos seis requisitos avaliados, penalizado pela incapacidade de superar a taxa Selic ou as médias do setor, além de registrar vendas por parte de insiders e uma tendência gráfica de baixa. Sob a ótica do valuation, os modelos de preço-teto calculados apontam para uma expressiva dispersão e um severo prêmio no preço atual de R$ 49,05, dado que a média e a mediana das metodologias de Bazin (R$ 10,27) e Gordon (R$ 14,95) situam-se em R$ 12,61, resultando em um preço-teto ajustado com margem de segurança de R$ 11,35 e um upside negativo de -76,9%. Como prós, a empresa destaca-se pelo seu porte relevante com valor de mercado próximo a R$ 4 bilhões e uma nota máxima de segurança em seu score de solvência; em contrapartida, os contras pesam significativamente na forma de destruição de valor histórico, rentabilidade deficitária, forte contração de receita e um preço de tela que negocia com expressivo ágio frente aos fundamentos de fluxo de caixa e dividendos projetados.",,False,True,57.62,-13.14,Em Baixa,56.43000030517578,-11.306044716661212,-22.671607550125206,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
GGBR4,BOVA11,BOVA11,Materiais,45.89,48.69,30.0,,,1.0,,35.79,54.04,63.08,64.58,86,Pivô de alta,4,8,False,,True,,False,False,False,True,True,False,3,10,False,False,True,False,True,True,True,False,True,0.21,True,48856948736.0,22.0,0.92,2.28,6.78,4.18,10.03,3.22,5.33,0.97,2.87,0.28,0.3,149.1,73.5,1.04,34.14,65.6,15.54,26.31,60.2,-5.4,10.8,0.83,0.54,24.899999618530273,12.053529573932602,22.359297359644977,14.996590679342091,26.253387295627736,33.95454493435946,11.699391322197599,13.694999790191648,23.471334764788264,19.810384465010547,18.677944019493534,16.81014961754418,8,True,2.9,-32.489357931418304,-20.440221813224834,n/d,n/d,,,Pivô de alta,False,False,,,Em Alta,26.309999465942383,-5.3591785482068115,-5.824511665737875,False,True,False,Pivô de alta
VALE3,BOVA11,BOVA11,Materiais,45.07,49.49,20.0,,,1.0,,51.01,37.04,42.61,87.5,87,Não,4,8,False,,True,,False,False,False,True,False,False,2,10,True,False,True,False,False,True,True,False,True,0.52,True,305436065792.0,31.33,1.65,7.66,10.46,5.27,18.11,4.76,4.35,1.04,1.19,0.55,,327.87,-43.5,0.39,60.3,38.73,48.99,87.63,46.5,-18.1,-7.6,0.79,0.55,71.7699966430664,53.647819986817915,78.11122590080689,23.824065275706694,47.349131287144935,,38.17959178799149,6.119643140875209,87.58228259473154,,,,6,False,14.3,,,n/d,n/d,,,,False,False,,,Lateral,74.56759643554688,-3.7517634015447943,-19.467474674622753,False,False,False,sem sinal (Lateral)
BBAS3,BOVA11+Carteira,BOVA11,Produtos financeiros,44.89,50.61,12.5,14.56,,0.4,,40.49,59.68,50.86,72.92,88,Não,2,6,False,,True,,False,False,False,,False,False,1,8,False,False,False,,False,,True,True,True,,True,104015667200.0,7.52,0.6,2.89,8.34,7.99,0.0,20.42,,,,,2.53,62.74,-54.4,,92.12,7.71,18.22,27.31,0.0,-33.3,-14.0,1.19,0.72,18.219999313354492,10.857270247662042,14.200564319953571,22.63536152522533,40.6869438741922,27.426809892051807,17.81521016048268,11.00692297895056,,16.377101563330907,16.007887240218125,14.407098516196312,4,True,2.1,-20.927008456929443,-10.114697143115803,2026-11-11,2026-06-02,última,"O Banco do Brasil (BBAS3) apresenta um cenário de valuation descontado que contrasta diretamente com seus indicadores de rentabilidade operacional, uma vez que o múltiplo preço sobre lucro de 7,52 vezes e a relação preço sobre valor patrimonial de 0,6 se posicionam em patamares baixos, convivendo com um retorno sobre o patrimônio líquido de 8,0% e um retorno sobre o capital investido de 0,0%, ambos abaixo da média do setor de produtos financeiros. Essa baixa rentabilidade frente aos pares sugere que o desconto patrimonial reflete uma real compressão na eficiência da instituição, o que é reforçado por um crescimento de receita nos últimos cinco anos fortemente negativo em 54,4%, desempenho este muito inferior à média setorial e que evidencia uma perda de tração histórica. No que tange aos proventos, o rendimento de dividendos atual de 2,89% mostra-se modesto e coerente com a atual capacidade de geração de valor, mantendo-se sustentável diante de uma margem líquida robusta de 20,42%, ainda que o endividamento não seja aplicável para comparação direta neste segmento financeiro. O checklist de critérios fundamentalistas corrobora essa visão de cautela ao aprovar apenas dois dos seis requisitos avaliados, reprovando o papel em eficiência frente à taxa Selic e ao setor, embora a empresa mantenha uma sólida capitalização de mercado superior a 104 bilhões de reais e ausência de venda de ações por controladores. Sob a ótica de valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores 10,95 reais pelo método de Bazin até os otimistas 41,02 reais pela fórmula de Graham, resultando em uma média de 16,51 reais e uma mediana de 16,14 reais. Frente ao preço atual de 18,37 reais, o preço-teto ajustado com margem de segurança fica estabelecido em 14,53 reais, o que aponta para um potencial de valorização negativo de 20,9% em relação a essa métrica de referência. Em suma, o investimento em BBAS3 coloca em balanço, como pontos positivos, o forte desconto em relação ao valor patrimonial, a elevada margem líquida e o elevado valor de mercado, enquanto os pontos negativos concentram-se na rentabilidade abaixo da média setorial, na expressiva retração histórica de receita e na ausência de margem de segurança no preço atual frente às métricas de teto ajustadas.",,False,True,22.29,-18.26,Em Baixa,21.270000457763672,-14.339450299804346,-33.84765484668313,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.3%))
MOVI3,SMALL11,SMALL11,Bens Industriais,44.81,47.42,30.0,,,0.7,,50.11,71.53,7.13,55.56,89,Não,3,8,False,,False,,False,False,True,False,True,False,3,10,False,False,True,False,False,False,True,True,False,,True,2833182208.0,6.4,0.71,9.45,5.82,11.08,13.78,2.89,3.55,3.65,0.68,6.43,0.92,37.27,97.0,0.22,91.5,8.5,6.1,14.83,15.0,-52.7,-31.1,2.25,0.64,7.010000228881836,2.915954978853294,5.409096485772861,14.512891098856922,15.598761929196893,13.99148504929603,13.588702318255791,7.711258852029098,,13.080619849526949,13.99148504929603,12.592336544366427,5,True,5.3,79.63389633690538,86.59942114742893,n/d,n/d,,,,False,False,,,Em Baixa,8.186177253723145,-14.36784213665021,-53.17301199839487,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.4%))
SUZB3,BOVA11,BOVA11,Materiais,44.57,50.67,10.0,,,1.0,,57.49,60.85,32.31,31.25,90,Não,5,8,False,,False,,False,False,True,False,False,False,1,10,True,True,False,True,False,False,True,True,False,1.57,False,50691039232.0,6.41,1.05,0.01,3.06,16.44,5.54,22.96,6.06,3.63,3.52,2.02,0.49,19.63,-31.9,0.57,73.83,26.09,39.68,58.97,3.7,-30.2,-6.0,0.4,0.26,41.15999984741211,9.005299415071207,16.70483041495709,85.08112292951799,75.25631680157484,104.50656812406494,15.688887002082627,70.4806953543425,24.577272791761885,,,,5,False,11.6,,,n/d,n/d,,,,False,False,,,Em Baixa,43.099998474121094,-4.50115706587283,-30.990479838037587,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.5%))
