ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
VIVT3,BOVA11,BOVA11,Comunicação,54.23,46.15,100.0,,,0.4,,44.75,37.24,52.0,63.01,False,66,Não,,,False,5,8,False,,True,,True,True,True,True,True,True,10,10,False,True,True,False,True,False,True,True,True,False,True,0.16,True,96507314176.0,14.77,1.48,8.33,6.54,10.05,7.53,9.1,10.68,4.27,0.56,0.86,0.95,0.3,42.97,96.58,18.5,9.9,5.51,0.48,46.12,53.66,29.17,40.8,3.5,-26.0,-10.2,32.92,33.75,-28.5,25.6,-2.1,29.17,40.8,-17.46,0.82,0.56,0.0,30.200000762939453,True,False,False,14.105406784920518,14.510122582360971,15.023941679826857,30.63917785455487,14.072832982420403,30.409495141803394,5.903977426998751,38.09548247818864,19.793496170981168,14.767032131093913,13.290328917984523,6,True,6.5,-55.99228946280683,-34.45862360615845,n/d,n/d,,,,False,False,,,Em Baixa,29.989999771118164,0.700236723654557,-26.478993149093434,False,False,False,sem sinal (Em Baixa; sem novo topo (+0.7%))
FLRY3,BOVA11+SMALL11+DIVO11,BOVA11,Cuidados de saúde,53.76,50.89,70.0,,,0.2,,55.93,36.62,50.62,64.38,True,67,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$17.30, preço 13.7% acima do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,True,True,7,10,False,True,True,False,True,False,True,True,True,True,True,0.7,True,10693128192.0,15.28,1.99,5.95,6.56,13.0,10.93,12.7,8.01,6.24,1.78,1.96,1.86,0.98,1.06,100.31,14.4,13.0,6.47,0.55,61.45,37.83,13.12,19.68,49.9,-0.1,21.3,15.23,15.5,-18.6,27.7,35.6,14.3,19.68,20.24,0.95,0.59,0.05,19.670000076293945,False,False,False,9.223416474605989,17.10943756039411,17.05677362636746,16.920274537169245,26.987947103607112,19.944897181175023,15.090877021883708,17.356137409218597,17.461220114302655,17.083105593380786,15.374795034042707,8,True,2.9,-21.83632448190872,-11.229181257875464,2026-11-05,2026-08-12,última,,,False,False,,,Em Alta,19.68000030517578,-0.05081417035956992,-2.187968775252691,True,False,False,sem sinal (Em Alta)
PGMN3,SMALL11+DIVO11+Wishlist,SMALL11,Bens de primeira necessidade,53.09,57.17,30.0,,,0.0,,46.03,75.04,43.95,89.04,True,68,Fundo duplo,,,False,4,8,False,,True,,False,False,False,False,True,False,3,10,False,True,True,False,True,False,True,False,False,False,True,0.99,True,2717309184.0,8.33,0.8,6.24,10.75,9.61,5.91,12.78,2.1,2.82,3.59,3.94,1.78,1.02,8.27,89.52,11.1,5.51,6.26,0.83,68.82,31.1,3.13,7.54,20.8,-49.9,-7.5,4.51,4.8,-58.5,45.0,-39.5,3.13,7.54,-54.86,1.54,0.59,0.16,3.7799999713897705,False,False,False,2.9015292386765483,3.157989842204725,3.527788473546506,6.945692645700745,5.333642594280655,8.417280279931814,1.4995792613288952,,4.540500333667127,3.527788473546506,3.1750096261918554,7,True,5.6,-16.00503570838605,20.119057355382665,n/d,2025-12-26,última,"A Pague Menos (PGMN3) apresenta-se como um caso de estudo interessante no setor de bens de primeira necessidade, destacando-se por uma rentabilidade operacional ligeiramente superior à de seus pares, com ROE de 9,6% e ROIC de 12,8% situando-se acima das médias setoriais de 9,4% e 11,0%, respectivamente. Essa qualidade operacional convive com múltiplos de preço bastante descontados, evidenciados pelo P/L de 8,33 e pelo P/VP de 0,8, o que sugere uma assimetria favorável de valorização frente ao patrimônio e aos lucros gerados. No entanto, essa rentabilidade superior é acompanhada por um endividamento que exige atenção, visto que a relação Dívida Líquida/EBITDA de 3,59 está acima da média do setor de 3,32, embora a liquidez corrente de 1,78 indique fôlego para honrar compromissos de curto prazo. O dividend yield de 6,24% mostra-se coerente com a geração de caixa atual, mas a sustentabilidade de novos proventos no longo prazo pode ser pressionada caso o serviço da dívida consuma uma parcela excessiva dos lucros. No quesito crescimento, a companhia demonstra forte resiliência com um CAGR de receita em cinco anos de 11,1%, superando com folga a retração setorial de 12,1% no mesmo período. Essa dinâmica mista é refletida no checklist de critérios fundamentalistas, no qual a empresa atende a apenas 4 dos 8 requisitos avaliados, penalizada principalmente pela alavancagem financeira elevada e por margens líquidas historicamente estreitas de 2,1%. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão significativa entre as metodologias, variando desde os conservadores R$ 2,90 pelo método de Bazin até os otimistas R$ 6,95 pela fórmula de Graham. Tomando como referência a média dos modelos de R$ 4,54 e o preço-teto ajustado com margem de segurança de R$ 3,18, o preço atual de R$ 3,78 indica que o papel já superou a barreira de segurança recomendada, apresentando um upside negativo de 16,0% contra a métrica ajustada, apesar de ainda negociar abaixo da média geral. Em suma, o investimento em PGMN3 coloca na balança, como prós, o sólido crescimento histórico de receita, a eficiência operacional acima dos pares e o valuation descontado por múltiplos de preço, enquanto os contras residem na alavancagem financeira acima da média setorial, na baixa conversão em margem líquida e na ausência de margem de segurança em relação ao preço-teto ajustado.",Fundo duplo,True,False,,,Em Alta,3.5299999713897705,7.082153031904248,-50.39370041785203,False,True,False,Fundo duplo — rompeu pescoço ~R$3.54 (candidato)
COGN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,51.8,51.14,55.55555555555556,,,0.9,,42.82,73.64,45.03,44.52,False,69,Fundo duplo,,,False,2,8,False,,False,,False,,False,True,True,False,5,9,False,False,False,False,True,False,True,False,True,False,True,0.39,True,4824666624.0,7.09,0.36,4.92,4.02,5.11,0.79,10.24,8.96,3.47,2.9,3.97,1.88,0.5,1.94,28.5,34.0,4.92,3.98,0.45,44.22,55.77,2.03,4.57,18.7,-47.2,-0.6,2.87,2.9,-55.6,44.5,-22.6,2.03,4.57,-37.96,1.56,0.61,0.03,2.4100000858306885,False,False,False,0.692008886698315,0.9705846574766627,3.4053718168424787,7.155400535286629,2.6083536058370167,2.2289663571272924,1.6886853369355077,6.364544486970093,,,,5,False,10.3,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,2.3399999141693115,2.991460437135385,-49.013514701460835,False,True,False,Fundo duplo — rompeu pescoço ~R$2.33 (candidato)
RDOR3,BOVA11+AUVP11,BOVA11,Cuidados de saúde,51.68,48.45,70.0,,,0.2,,62.78,21.81,51.83,43.84,True,70,Fundo duplo,,,False,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,True,False,True,False,True,False,True,True,True,0.72,True,80824639488.0,17.25,4.01,11.7,4.01,23.26,13.61,15.63,8.35,7.27,1.12,1.01,2.9,2.51,2.4,69.15,22.9,13.8,6.35,0.64,79.71,18.16,32.33,44.66,14.9,-16.9,5.5,37.85,37.86,-27.6,32.0,-7.4,32.33,44.66,-22.76,1.19,0.65,0.05,37.130001068115234,False,False,False,10.631601087733776,19.72162001774615,28.520145747972563,21.176270932524663,24.07410871486798,22.715627399460338,15.458792914516225,27.738605925924432,21.254596592593266,21.945949165992502,19.751354249393252,8,True,2.7,-46.804864849965234,-42.75627260661381,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,36.06999969482422,2.9387340789002403,-17.40077300031008,False,True,False,Fundo duplo — rompeu pescoço ~R$36.05 (candidato)
ASAI3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,51.64,53.69,40.0,,,0.0,,70.47,64.2,24.52,10.27,True,71,Não,,,False,5,8,False,,True,,False,False,True,False,True,False,4,10,True,True,True,False,True,False,True,False,False,True,True,3.55,False,12220111872.0,12.81,1.95,1.14,0.83,15.21,29.87,21.18,1.24,2.85,3.72,2.46,1.12,4.25,0.94,10.67,123.2,9.53,6.76,0.41,88.47,11.53,7.01,10.43,30.3,-12.5,6.1,8.6,8.64,-32.8,47.4,27.1,7.04,10.16,11.74,1.71,0.63,-0.03,9.130000114440918,False,False,False,0.5432690483492997,1.007764084687951,9.443598869347552,8.665032011488783,10.277438330875647,0.7349815182767658,7.990890630569902,,,,,4,False,18.9,,,n/d,n/d,,,,False,False,,,Em Alta,8.960000038146973,1.8973222719885552,-14.011508374741922,False,False,False,sem sinal (Em Alta)
BRBI11,SMALL11+DIVO11,SMALL11,Produtos financeiros,51.49,54.69,33.333333333333336,20.63,,0.4,,32.93,43.32,100.0,90.41,False,72,Não,,,False,3,5,False,,True,,False,False,True,,False,True,3,9,True,True,False,,False,,,True,True,True,True,,True,,9.45,1.86,9.61,11.84,19.7,21.77,1.85,0.0,,,,,,,111.9,-22.4,7.07,0.94,0.23,95.52,4.48,11.74,20.71,22.3,-30.7,-5.1,17.68,16.94,-43.3,35.1,-23.4,11.74,20.71,-38.76,0.99,0.49,-0.01,14.359999656677246,False,False,False,12.146089972920594,17.684707000572384,15.803597505761203,16.247004928593206,,7.333333333333334,4.059440568100749,,13.24193195314688,13.974843739340898,12.577359365406808,4,True,2.4,-12.413929901742925,-7.78598697953643,n/d,n/d,,,,False,False,,,Lateral,13.699999809265137,4.81751720146566,-32.18786680760366,False,False,False,sem sinal (Lateral)
SBFG3,SMALL11,SMALL11,Consumo discricionário,51.33,48.04,70.0,,,0.9,,41.7,84.27,28.04,26.03,False,73,Rompimento,,,False,3,8,False,,True,,False,True,True,True,True,True,7,10,False,True,False,False,True,False,True,False,False,True,False,0.87,True,2059829632.0,4.92,0.64,6.07,2.7,13.07,10.92,8.98,5.0,4.09,3.49,5.45,1.62,1.0,0.43,13.3,185.0,3.94,4.63,0.8,67.87,32.13,7.96,14.95,12.2,-40.3,-12.4,11.52,11.43,-46.8,42.3,-25.8,7.96,14.81,-41.16,1.61,0.66,0.06,8.930000305175781,False,False,False,1.7241227639918677,3.1982477272049143,24.049289439751846,23.8709770042749,25.47382266330411,6.701948141270391,17.777071906506837,13.574642509175455,,,,6,False,14.8,,,n/d,n/d,,,Rompimento,False,False,,,Lateral,8.760000228881836,1.9406400896366804,-41.57497187336149,False,True,False,"Rompimento (vol x0.8, +1.9% do topo, MM50>MM200)"
BEEF3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,51.19,54.93,30.0,,,0.0,,67.2,62.7,27.94,34.25,True,74,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$3.97, preço 2.8% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,False,,False,False,True,False,False,True,3,10,True,True,True,False,False,True,True,False,False,True,True,9.15,False,3825811456.0,8.42,2.45,5.07,3.39,29.04,144.02,16.55,0.8,3.79,2.98,2.52,1.43,13.46,0.56,28.57,-57.5,5.67,5.34,0.65,95.87,2.86,3.04,7.18,27.0,-46.2,2.8,4.64,4.93,-57.7,42.9,-27.5,3.04,6.25,-42.86,0.81,0.33,0.01,3.859999895095825,False,False,False,0.9354037256375083,1.7351739110575777,6.074227863422764,4.0312475124667495,8.431787480446852,3.760485277130923,5.547030728106827,14.139764273436393,,,,5,False,15.1,,,n/d,n/d,,,,False,False,,,Em Alta,4.099999904632568,-5.853658905347004,-47.230393576129224,False,False,False,sem sinal (Em Alta)
MDIA3,SMALL11,SMALL11,Bens de primeira necessidade,51.1,54.82,30.0,,,0.0,,38.31,65.92,89.08,32.88,True,75,Rompimento,,,True,2,8,False,,True,,False,False,False,True,False,True,3,10,False,False,False,False,False,True,True,False,False,False,True,-0.04,True,5912779264.0,9.2,0.7,6.0,3.26,7.65,8.74,8.32,6.23,4.45,-0.32,-0.55,2.55,0.21,1.72,29.99,-22.6,7.56,3.52,1.38,34.41,65.59,16.79,28.44,4.9,-38.0,-7.0,23.47,22.62,-41.0,30.6,-25.3,16.79,25.92,-40.66,0.71,0.4,-0.0,17.6200008392334,False,False,False,4.102415498278511,7.000146676422926,23.34304770402587,32.934740822068086,16.500532935695308,20.289705850798086,11.56408065584867,23.118446187273207,,,,6,False,8.0,,,n/d,n/d,,,Rompimento,False,False,,,Lateral,17.350000381469727,1.5561985696094904,-38.970552789839864,False,True,False,"Rompimento (vol x1.5, +1.6% do topo, MM50>MM200) · ⚡ cruzamento de médias (MM21>MM30) hoje"
HYPE3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,50.97,52.91,40.0,,,0.2,,58.86,42.58,57.65,42.47,True,76,Rompimento,,,False,3,8,False,,True,,False,False,True,True,True,False,4,10,False,True,False,True,False,False,True,False,True,True,True,0.42,True,15811748864.0,9.05,1.1,4.69,3.87,12.1,12.72,10.74,19.82,7.68,2.25,2.93,1.86,0.53,1.15,35.04,4.5,6.99,6.31,0.5,50.22,49.77,19.85,26.59,13.1,-15.5,4.3,22.29,22.36,-25.3,31.0,-1.4,19.85,25.56,-16.76,1.06,0.6,0.04,22.459999084472656,False,False,False,6.211466251984966,11.52226989743211,32.88342407395167,33.7660579202144,29.11606527962461,25.165548971485574,18.89151351526467,14.338300745722654,23.669025771956523,25.165548971485574,22.64899407433702,7,True,5.4,0.8414737202506073,5.383021980262259,n/d,n/d,,,Rompimento,False,False,,,Em Alta,22.010000228881836,2.044519995053551,-16.208289293569354,False,True,False,"Rompimento (vol x1.3, +2.0% do topo, MM50>MM200)"
LOGG3,SMALL11+DIVO11,SMALL11,Imobiliário,50.45,48.77,60.0,,,0.8,,51.23,50.18,18.91,93.84,False,77,Não,,,False,2,8,False,,True,,True,True,True,True,False,False,6,10,False,False,False,True,False,False,True,False,True,False,False,0.57,True,2229445120.0,5.99,0.64,26.96,13.45,10.63,8.83,3.04,136.74,19.95,121.08,302.7,0.52,0.64,2.9,80.57,-33.1,4.1,0.1,0.28,45.7,53.91,15.97,28.1,59.7,-9.3,1.6,23.61,22.57,-19.2,31.0,13.7,22.17,28.1,-1.66,0.94,0.53,0.16,25.5,True,False,False,24.500505061586512,29.33330558478281,36.40585976165135,61.77717452725523,66.05455385352577,41.49552028088277,16.898466720004674,,39.49505511281273,36.40585976165135,32.765273785486215,7,True,3.9,28.491269747004754,54.88256906985385,n/d,n/d,,,,False,False,,,Lateral,24.600000381469727,3.658534977943373,-10.527983050116685,False,False,False,sem sinal (Lateral)
SBSP3,BOVA11+AUVP11,BOVA11,Serviços públicos,50.14,50.16,50.0,,,0.1,,70.67,31.76,40.09,23.97,True,78,Não,,,False,7,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,True,False,True,True,True,True,True,True,0.76,True,91961851904.0,11.46,2.04,2.59,2.57,17.8,17.28,12.72,19.67,8.33,2.25,2.48,1.47,1.14,0.91,29.43,-33.9,10.54,7.77,0.3,59.31,40.69,22.84,35.21,14.5,-25.7,-9.2,27.4,27.6,-33.8,27.4,-1.0,23.31,35.21,-16.36,1.11,0.71,0.06,26.149999618530273,False,False,False,4.797573411358757,8.899498678070493,30.23451090275096,25.65402734921418,34.522284839771935,11.759013369313005,24.111520337664878,26.149999618530273,25.405226069540873,25.902013483872224,23.311812135485003,6,True,7.2,-10.853489577239184,-2.8480824468603116,n/d,n/d,,,,False,False,,,Lateral,26.1200008392334,0.11484984047862579,-25.958437535980828,False,False,False,sem sinal (Lateral)
GGPS3,SMALL11,SMALL11,Bens Industriais,49.91,49.89,50.0,,,0.7,,60.39,43.51,49.62,19.18,False,79,Fundo duplo,,,False,5,8,False,,True,,False,False,True,False,True,True,5,10,True,True,False,False,True,True,True,False,False,True,True,0.48,True,9893408768.0,10.81,2.2,2.22,2.32,20.36,19.43,11.88,5.1,6.81,1.03,1.22,2.87,1.38,0.72,25.05,207.7,8.01,7.28,0.78,74.55,25.29,11.0,19.55,19.5,-32.7,3.0,16.21,15.31,-43.7,30.6,-18.1,11.0,19.55,-33.46,1.13,0.64,0.12,13.149999618530273,False,False,False,2.1766047348006183,4.0376017830551465,16.118177145747094,12.79065579363983,21.065907545343457,9.294207014285712,14.719241016116218,10.41766601068999,,,,6,False,9.7,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,12.619999885559082,4.199680964955199,-33.0788810492922,False,True,False,Fundo duplo — rompeu pescoço ~R$12.96 (candidato)
CSMG3,BOVA11+SMALL11+DIVO11,BOVA11,Serviços públicos,49.73,47.92,60.0,,,0.1,,63.47,15.82,34.23,85.62,True,80,Não,,,False,5,8,False,,True,,False,False,True,False,False,True,6,10,True,True,True,False,False,True,True,False,True,True,True,0.9,True,21666426880.0,16.8,2.45,3.82,10.18,14.6,15.68,11.59,14.88,9.1,2.77,3.34,1.22,1.06,,171.05,-21.2,11.85,6.35,0.28,51.64,48.36,27.98,67.45,104.2,-15.3,-1.0,52.66,48.89,-20.9,31.9,33.4,41.91,67.45,18.04,0.87,0.47,0.1,57.13999938964844,False,False,False,41.55533321395672,60.50456515952099,35.372380574544266,42.24679889961378,,33.8014680094549,9.086037317911783,50.19286362744791,43.9455682474231,41.901066056785254,37.71095945110673,6,True,6.7,-34.00252038165317,-23.09140931600301,n/d,n/d,,,,False,False,,,Em Baixa,58.43000030517578,-2.2077715365219186,-15.747567610193958,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.2%))
EGIE3,BOVA11+DIVO11,BOVA11,Serviços públicos,49.34,50.99,40.0,,,0.1,,77.92,22.72,19.4,63.7,True,81,Não,,,False,6,8,False,,True,,False,False,True,False,True,False,4,10,True,True,True,True,True,False,True,False,True,True,True,1.43,True,42703904768.0,10.79,2.84,3.0,6.54,26.37,32.12,11.59,28.94,8.99,3.56,4.3,1.09,2.06,1.39,70.59,270.0,11.5,6.68,0.19,74.84,23.06,26.83,37.14,12.4,-18.8,-4.8,30.18,30.6,-26.9,25.8,0.2,27.15,37.14,-15.16,0.93,0.62,0.06,30.149999618530273,False,False,False,14.088061712192989,26.133354476117994,37.02386422108676,25.835012598835043,39.95339663574012,41.841316190342546,21.08841321427017,26.48288435566799,29.055787925531703,26.308119415892993,23.677307474303692,8,True,3.0,-21.46829925745155,-3.629226225018145,n/d,n/d,,,,False,False,,,Lateral,29.3799991607666,2.6208321298794024,-20.77910631206843,False,False,False,sem sinal (Lateral)
CPLE3,BOVA11,BOVA11,Serviços públicos,49.23,43.8,80.0,,,0.1,,47.23,29.74,35.14,80.82,True,82,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,8,10,False,True,True,False,True,True,True,False,True,False,True,0.9,True,46325923840.0,14.85,1.93,6.81,9.14,12.99,9.34,9.82,11.41,9.5,2.97,4.24,1.3,0.98,0.3,135.8,50.0,14.33,5.45,0.3,61.78,38.29,10.29,16.67,51.6,-6.4,4.3,14.05,13.57,-17.9,25.6,30.5,11.94,16.67,15.14,1.11,0.76,0.06,15.600000381469727,False,False,False,10.189795261330854,18.902070209768734,13.919192259560528,13.822098600444432,31.515152285797427,8.56043112128839,12.711111421938297,12.804438049541606,15.303036151208783,13.313268324993018,11.981941492493716,8,True,3.7,-23.192684618608595,-1.903616814097575,n/d,n/d,,,,False,False,,,Em Alta,15.199999809265137,2.631582744894323,-7.538003935233995,False,False,False,sem sinal (Em Alta)
MOTV3,BOVA11,BOVA11,Bens Industriais,48.88,52.21,30.0,,,0.7,,72.04,51.92,24.84,18.49,False,83,Fundo triplo,,,False,6,8,False,,True,,False,False,True,False,True,False,3,10,True,True,False,True,True,False,True,True,True,True,False,1.9,False,32500719616.0,8.42,1.84,1.29,2.26,21.85,19.92,11.72,19.27,6.89,3.69,4.41,1.77,2.45,0.56,19.02,58.4,10.75,6.62,0.44,77.07,22.24,13.6,17.55,18.9,-7.9,8.8,15.07,15.22,-22.1,28.5,8.5,13.67,17.55,-6.86,1.28,0.78,0.05,16.170000076293945,False,False,False,2.609292862577761,4.840238260081747,25.445665203194153,19.486611362803494,33.14490513307575,10.38593205872702,23.23717350631315,9.696864810544685,,,,6,False,12.7,,,n/d,n/d,,,Fundo triplo,False,False,,,Em Alta,15.6899995803833,3.0592766650597847,-8.88612684532114,False,True,False,Fundo triplo — rompeu pescoço ~R$15.15 (candidato)
GOAU4,BOVA11+SMALL11,BOVA11,Materiais,48.15,51.35,30.0,,,1.0,,30.17,73.15,59.73,75.34,False,84,Não,,,False,4,8,False,,True,,False,False,False,True,True,False,3,10,False,False,True,False,True,True,True,False,False,True,True,0.5,True,14708290560.0,18.51,0.76,3.45,8.58,4.13,12.06,10.0,1.14,2.12,0.99,1.38,2.88,0.28,0.25,158.82,73.2,5.48,5.06,1.04,34.12,23.4,6.66,11.41,67.1,-2.5,10.3,9.26,8.98,-25.3,28.9,27.9,7.68,11.41,12.54,0.93,0.56,0.05,11.119999885559082,False,False,False,6.815101235240607,12.642012791371323,7.960021528020411,14.063260980850767,18.022690252121688,6.1112762116739185,7.2691517350224135,39.14346662370783,10.411930676328735,7.960021528020411,7.16401937521837,7,True,6.4,-35.57536466774718,-6.3675289255162415,n/d,n/d,,,,False,False,,,Lateral,10.952573776245117,1.5286462591751038,-2.7749179715053307,False,False,False,sem sinal (Lateral)
ALOS3,BOVA11+SMALL11+DIVO11,BOVA11,Imobiliário,47.54,41.81,80.0,,,0.8,,49.3,35.06,24.16,60.27,False,85,Fundo duplo,,,False,3,8,False,,True,,False,True,False,True,True,True,8,10,False,False,False,True,True,False,True,False,True,False,False,0.56,True,14269026304.0,15.39,1.12,10.97,6.38,7.27,9.51,6.39,31.4,5.42,3.4,7.45,0.72,0.56,114.69,98.15,60.8,14.69,3.66,0.27,46.56,50.55,21.3,32.08,34.0,-11.1,4.2,26.65,26.4,-21.8,25.8,8.4,25.09,32.08,-6.96,1.2,0.81,0.08,28.530000686645508,False,False,False,12.997027573634195,13.140418375336443,13.38752451632132,32.59603083130682,12.071917149901546,24.67218060126211,5.108661060309456,56.24814996744025,,,,6,False,11.0,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,27.31999969482422,4.428993430957195,-12.017655565788733,False,True,False,Fundo duplo — rompeu pescoço ~R$28.07 (candidato)
ANIM3,SMALL11,SMALL11,Consumo discricionário,47.53,48.86,40.0,,,0.9,,44.83,70.93,24.31,60.96,False,86,Bandeira de alta,,,False,4,8,False,,False,,False,False,False,False,True,False,4,10,True,False,True,False,True,False,True,False,False,False,False,1.75,False,1073122944.0,7.46,0.47,2.74,6.44,6.36,-2.07,14.6,3.71,3.2,3.35,3.21,1.49,2.02,2.26,48.06,205.2,3.68,6.53,0.35,72.15,22.61,1.93,5.17,47.2,-45.1,-3.6,3.39,3.47,-62.7,69.3,-12.0,1.93,5.17,-27.36,2.02,0.51,0.08,2.8399999141693115,False,False,False,1.3067759786779303,1.7668841316827748,3.6767016629796094,7.194344718221502,3.710074437433408,1.3391075887967554,1.8075465615227841,,2.2678483935155436,1.7872153466027796,1.6084938119425016,6,True,5.5,-43.36289223399573,-20.146180913569502,n/d,n/d,,,Bandeira de alta,False,False,,,Em Alta,2.809999942779541,1.0676146619453597,-46.29841374123684,False,True,False,"Bandeira de alta — mastro +57%, recuo 27%, bandeira 7d (candidato)"
ECOR3,SMALL11,SMALL11,Bens Industriais,47.22,43.2,70.0,,,0.7,,48.5,53.81,28.32,22.6,False,87,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$7.10, preço 8.9% acima do pescoço; falta fechar acima e segurar",False,1,8,False,,True,,False,True,True,False,False,True,7,10,False,False,False,False,False,False,True,False,False,True,False,5.91,False,5377152512.0,9.86,1.31,3.91,2.53,13.28,19.86,11.52,4.59,5.25,4.62,5.62,2.52,6.64,0.99,24.9,-89.7,9.31,6.86,0.19,88.21,11.06,5.87,11.74,31.7,-34.2,3.1,7.92,8.46,-50.0,43.0,-23.7,5.87,11.74,-39.06,1.8,0.73,0.06,7.730000019073486,False,False,False,1.3943942223968921,2.5866012825462352,10.387677510418223,10.20226614567193,9.798609134625618,1.8676932018976677,7.0089709497772175,12.172879798766113,,,,5,False,8.7,,,n/d,n/d,,,,False,False,,,Em Alta,7.289999961853027,6.035666111425009,-35.21976379284668,False,False,False,sem sinal (Em Alta)
FESA4,SMALL11+DIVO11,SMALL11,Materiais,46.88,51.62,20.0,,,1.0,,28.14,69.55,72.21,71.23,False,88,Não,,,False,2,8,False,,True,,False,False,False,True,False,False,2,10,False,False,False,False,False,True,True,False,False,True,True,-0.12,True,1917990528.0,13.55,0.61,11.47,8.28,4.49,15.62,3.69,6.78,3.89,-3.62,-9.04,3.61,0.12,,112.2,-76.0,4.04,-1.74,1.53,26.31,73.65,4.8,8.69,17.9,-34.9,-9.3,6.78,6.73,-44.8,35.9,-16.8,4.8,8.69,-32.16,1.15,0.56,-0.01,5.659999847412109,False,False,False,3.3476817416982154,4.874224615912602,4.344206524950992,9.338413781149354,,5.225440763076465,1.1158882145135105,6.481942093292894,,,,6,False,8.4,,,n/d,n/d,,,,False,False,,,Lateral,5.389999866485596,5.00927620806344,-36.40449337067736,False,False,False,sem sinal (Lateral)
PRIO3,BOVA11,BOVA11,Energia,46.11,44.44,55.55555555555556,,,0.9,,59.82,39.82,34.4,6.85,False,89,Bandeira de alta,,,False,3,8,False,,True,,False,,True,True,True,False,5,9,False,False,False,True,True,False,True,False,True,True,True,0.77,True,51366236160.0,14.53,1.99,0.0,0.18,13.71,30.11,10.92,18.11,6.03,1.73,2.21,1.34,0.9,1.09,2.58,189.4,7.08,6.59,0.25,59.83,40.17,34.2,72.1,88.3,-10.7,5.9,53.86,51.68,-27.7,35.0,54.2,40.82,72.1,38.84,0.13,0.07,-0.04,64.41000366210938,False,False,False,0.8163963357185536,1.514415202757917,58.73589459896416,56.817907780370035,59.99465367071524,2.1593562262374917,49.05864961830054,22.81345420954195,,,,5,False,73.5,,,n/d,n/d,,,Bandeira de alta,False,False,,,Em Alta,63.9900016784668,0.6563556377963131,-11.742942313813975,False,True,False,"Bandeira de alta — mastro +21%, recuo 22%, bandeira 12d (candidato)"
