ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
YDUQ3,BOVA11+SMALL11,BOVA11,Consumer Defensive,30.59,35.99,0.0,,35.69,43.86,26.35,36.91,135,Não,1,7,False,,False,,False,False,False,False,False,0,6,False,False,False,False,False,,True,False,True,,True,2096657792.0,19.04,0.75,6.91,3.6,3.96,10.92,2.14,,1.47,1.78,15.29,8.239999771118164,2.12,2.35,3.44,10.34,2.1,2.5,2.24,2.01,4.0,-75.57,-69.64,n/d,n/d,,,,Em Baixa,8.84000015258789,-6.7873345148538045,-46.10856905378604,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.8%))
EQTL3,BOVA11,BOVA11,Utilities,29.79,29.17,33.333333333333336,,37.45,16.66,24.98,31.54,136,Não,2,7,False,,True,,False,False,False,False,True,2,6,False,False,True,False,False,,True,False,True,,True,48226426880.0,31.29,1.88,4.11,3.15,6.02,10.19,2.89,,1.56,2.06,389.65,38.43000030517578,8.66,8.71,8.83,23.77,3.97,7.54,8.68,7.82,4.0,-79.66,-80.37,n/d,n/d,,,,Em Baixa,39.849998474121094,-3.563358151362217,-17.033677551017046,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.6%))
ENEV3,BOVA11,BOVA11,Utilities,29.23,25.57,50.0,,33.61,11.07,37.03,2.68,137,Não,2,7,False,,True,,False,False,False,True,True,3,6,False,False,False,False,True,,True,False,True,,True,50885922816.0,39.76,2.53,0.0,0.0,6.36,6.1,6.94,,1.48,1.17,6.25,26.600000381469727,,,8.86,12.58,4.25,8.57,8.86,7.98,3.0,-70.01,-67.79,n/d,n/d,,,,Lateral,27.15999984741211,-2.0618537153480165,-5.405406871976148,False,False,False,sem sinal (Lateral; sem novo topo (-2.1%))
KLBN11,BOVA11,BOVA11,Basic Materials,29.01,28.25,33.333333333333336,,25.83,15.1,32.03,64.43,138,Não,1,7,False,,True,,False,False,False,True,False,2,6,False,False,False,False,False,,True,False,True,,True,128051224576.0,40.07,2.37,7.82,7.09,5.92,5.45,2.27,,1.78,2.27,22.26,18.020000457763672,9.13,10.67,3.75,8.77,4.0,7.26,8.77,7.89,5.0,-56.19,-59.69,n/d,n/d,,,,Em Alta,18.639999389648438,-3.326174636191659,-15.199997845818014,False,False,False,sem sinal (Em Alta; sem novo topo (-3.3%))
HBSA3,SMALL11,SMALL11,Industrials,28.89,33.98,0.0,,23.46,47.68,56.18,2.68,139,Não,1,7,False,,False,,False,False,False,False,False,0,6,False,False,False,False,False,,True,False,True,,True,4244393472.0,-21.41,2.12,0.0,0.0,-9.88,10.79,-7.87,,3.58,1.85,,3.119999885559082,,,,,,,,,0.0,,,n/d,n/d,,,,Em Baixa,3.440000057220459,-9.30233041681805,-28.929385411193852,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.3%))
MGLU3,BOVA11+SMALL11,BOVA11,Consumer Cyclical,28.77,30.9,16.666666666666668,,20.06,48.41,39.14,19.46,140,Não,2,7,False,,False,,False,False,True,False,False,1,6,False,False,False,False,True,,True,False,True,,True,3544759040.0,40.06,0.32,1.78,2.32,0.79,6.07,0.35,,1.13,0.76,735.23,4.570000171661377,0.76,0.76,0.82,6.05,0.27,0.78,0.76,0.69,3.0,-84.99,-82.94,n/d,n/d,,,,Em Alta,5.159999847412109,-11.43410258135249,-60.069038384777265,False,False,False,sem sinal (Em Alta; sem novo topo (-11.4%))
AURE3,BOVA11+SMALL11,BOVA11,Utilities,28.69,30.81,16.666666666666668,,9.59,65.53,17.01,67.11,141,Não,2,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,False,,True,True,True,,True,11470092288.0,-10.59,1.0,0.0,7.48,-9.47,2.64,-9.73,,1.11,1.82,-2.58,10.979999542236328,5.87,8.64,,,,7.25,7.25,6.53,2.0,-40.56,-33.96,n/d,n/d,,,,Em Baixa,11.760000228881836,-6.632658770957112,-25.102321578982846,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.6%))
CAML3,SMALL11,SMALL11,Consumer Defensive,28.58,30.68,16.666666666666668,,21.83,35.2,37.14,46.31,142,Não,1,7,False,,True,,False,False,False,False,False,1,6,False,False,False,False,False,,True,False,True,,True,1609856128.0,14.98,0.55,6.21,4.34,3.69,5.74,0.99,,1.87,1.99,11.59,4.71999979019165,1.46,1.63,2.51,7.8,1.77,1.85,1.7,1.53,4.0,-67.53,-60.91,n/d,n/d,,,,Em Baixa,4.809999942779541,-1.8711050656662231,-35.38532141190003,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.9%))
DASA3,SMALL11,SMALL11,Healthcare,28.29,33.28,0.0,,12.29,82.43,31.02,9.4,143,Pivô de alta,2,7,False,,False,,False,False,False,False,False,0,6,False,False,False,False,False,,True,True,True,,True,3586995712.0,-3.46,0.52,0.0,0.74,-15.14,6.51,-10.87,,1.3,1.22,,2.869999885559082,0.15,0.22,,,,0.19,0.19,0.17,2.0,-94.18,-93.54,n/d,n/d,,,Pivô de alta,Lateral,3.069999933242798,-6.514659675332912,-39.83228727389596,False,True,False,Pivô de alta
PRNR3,SMALL11,SMALL11,Industrials,28.06,30.07,16.666666666666668,,36.1,24.06,31.32,15.44,144,Não,2,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,True,,True,False,True,,True,1054262400.0,24.44,1.95,0.0,1.68,7.98,9.65,2.67,,1.46,1.36,5.21,18.5,2.23,3.51,8.52,12.71,4.83,4.77,4.17,3.75,4.0,-79.73,-74.22,n/d,n/d,,,,Em Alta,19.739999771118164,-6.2816605141628346,-16.25169817922031,False,False,False,sem sinal (Em Alta; sem novo topo (-6.3%))
BRAV3,BOVA11+SMALL11,BOVA11,Energy,27.82,29.78,16.666666666666668,,23.64,53.92,22.29,12.08,145,Não,1,7,False,,False,,False,False,False,False,True,1,6,False,False,False,False,False,,True,False,True,,True,8603338752.0,157.99,0.7,0.67,1.08,0.44,8.3,0.44,,1.26,1.55,,18.520000457763672,1.43,2.08,1.22,8.35,,1.57,1.43,1.28,3.0,-93.07,-91.5,n/d,n/d,,,,Lateral,21.0,-11.809521629696796,-16.3694127137895,False,False,False,sem sinal (Lateral; sem novo topo (-11.8%))
EMBJ3,BOVA11,BOVA11,Industrials,27.64,29.58,16.666666666666668,,37.76,8.69,47.71,8.72,146,Não,2,7,False,,False,,False,False,True,False,False,1,6,False,False,False,False,False,,True,True,True,,True,65239511040.0,40.07,3.95,1.07,0.72,9.85,9.09,3.93,,1.48,0.78,5.71,91.6500015258789,4.69,8.71,30.31,34.56,17.7,22.82,24.0,21.6,4.0,-76.43,-75.1,n/d,n/d,,,,Em Alta,93.01000213623047,-1.4622089873297606,-12.804508972259354,False,False,False,sem sinal (Em Alta; sem novo topo (-1.5%))
ORVR3,SMALL11,SMALL11,Industrials,27.21,29.08,16.666666666666668,,39.65,3.02,51.05,2.68,147,Não,1,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,False,,True,False,True,,True,9760997376.0,114.5,6.69,0.0,0.0,5.84,9.56,7.47,,2.27,1.48,19.61,71.08000183105469,,,8.05,12.18,3.63,7.95,8.05,7.25,3.0,-89.8,-88.81,n/d,n/d,,,,Em Baixa,74.1500015258789,-4.140255740591947,-16.27797343514965,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.1%))
TUPY3,SMALL11,SMALL11,Industrials,26.87,31.61,0.0,,7.14,59.58,48.38,38.26,148,Não,2,7,False,,False,,False,False,False,False,False,0,6,False,False,False,False,False,,True,True,True,,True,1968839424.0,-2.57,0.87,0.0,3.73,-33.8,1.49,-7.79,,2.24,1.67,,15.020000457763672,4.0,5.83,,,,4.92,4.92,4.42,2.0,-70.55,-67.28,n/d,n/d,,,,Em Alta,16.190000534057617,-7.226683370594767,-11.698999084898764,False,False,False,sem sinal (Em Alta; sem novo topo (-7.2%))
GFSA3,SMALL11,SMALL11,Consumer Cyclical,26.62,31.32,0.0,,0.67,93.91,36.36,2.68,149,Não,1,7,False,,False,,False,False,False,False,False,0,6,False,False,False,False,False,,False,True,True,,True,37768156.0,-0.06,0.02,0.0,0.0,-39.87,-6.27,-124.06,,1.31,1.06,,0.23999999463558197,,,,,,,,,0.0,,,n/d,n/d,,,,Em Baixa,0.4399999976158142,-45.45454637817116,-98.66369706642651,False,False,False,sem sinal (Em Baixa; sem novo topo (-45.5%))
CVCB3,SMALL11,SMALL11,Consumer Cyclical,26.29,27.99,16.666666666666668,,11.39,77.57,16.0,2.68,150,Não,2,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,True,,True,False,True,,True,786405888.0,-7.5,1.98,0.0,0.0,-26.34,5.79,-7.1,,0.73,1.4,-15.0,1.5099999904632568,,,,,,,,,0.0,,,n/d,n/d,,,,Lateral,1.5499999523162842,-2.580642779585396,-45.878135802540875,False,False,False,sem sinal (Lateral; sem novo topo (-2.6%))
MBRF3,BOVA11,BOVA11,Consumer Defensive,23.09,27.16,0.0,,21.17,24.69,8.65,97.32,151,Não,1,7,False,,False,,False,False,False,False,False,0,6,False,False,False,False,False,,True,False,True,,True,22757212160.0,59.55,1.99,10.61,21.46,3.34,6.28,0.23,,1.08,5.22,,16.459999084472656,25.23,36.74,2.87,7.17,,23.05,25.23,22.71,3.0,37.96,40.02,n/d,n/d,,,,Lateral,17.959999084472656,-8.351893521513743,-40.491687724963356,False,False,False,sem sinal (Lateral; sem novo topo (-8.4%))
