ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
NATU3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,27.67,29.02,20.0,,,0.0,7.74,43.69,58.55,,132,Não,1,5,False,,False,,,False,True,False,False,1,5,False,False,,False,False,,True,,True,,True,11378661376.0,,0.91,,,-0.09,,-10.7,,1.65,0.55,,8.279999732971191,,,,,,,,,0.0,,,n/d,n/d,,,,Em Baixa,8.710000038146973,-4.93685767270401,-25.73991016815289,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
SIMH3,SMALL11,SMALL11,Industrials,27.66,29.6,16.666666666666668,,,0.7,12.41,83.11,10.09,12.14,133,Não,3,5,False,,False,,False,False,False,True,False,1,6,False,True,,False,True,,True,,True,,True,4109665536.0,,0.71,2.43,2.23,0.64,,-0.2,,1.3,8.66,,7.039999961853027,1.12,1.18,,,,1.15,1.15,1.04,2.0,-85.25,-83.61,n/d,n/d,,,,Em Baixa,7.880000114440918,-10.65990025873862,-51.81149239708886,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.7%))
CSNA3,BOVA11+SMALL11,BOVA11,Materiais,27.09,31.87,0.0,,,1.0,8.38,69.33,8.14,91.43,134,Não,1,5,False,,False,,False,False,False,False,False,0,6,False,False,,False,False,,True,,True,,True,6060249600.0,,0.47,,15.41,-8.27,,-4.49,,1.11,3.24,,4.570000171661377,5.03,7.32,,,,6.18,6.18,5.56,2.0,21.66,35.18,n/d,n/d,,,,Em Baixa,5.710000038146973,-19.964971258661357,-59.628972660212234,False,False,False,sem sinal (Em Baixa; sem novo topo (-20.0%))
DXCO3,SMALL11,SMALL11,Materiais,26.16,27.83,16.666666666666668,,,1.0,13.09,45.35,37.65,30.71,135,Rompimento,1,5,False,,True,,False,False,False,False,False,1,6,False,False,,False,False,,True,,True,,True,4739084800.0,inf,0.69,102.0,3.41,0.73,,-0.11,,1.98,1.18,,5.21999979019165,1.27,1.85,,,,1.56,1.56,1.4,2.0,-73.09,-70.1,n/d,n/d,,,Rompimento,Em Alta,5.190000057220459,0.5780295306443195,-16.077170960309438,False,True,False,"Rompimento (vol x2.4, +0.6% do topo, MM50>MM200)"
YDUQ3,BOVA11+SMALL11,BOVA11,Consumo discricionário,25.64,30.16,0.0,,,0.8,22.79,49.19,21.58,32.86,136,Não,1,5,False,,False,,False,False,False,False,False,0,6,False,False,,False,False,,True,,True,,True,2025412224.0,18.09,0.7,14.32,3.6,3.81,,2.14,,1.47,1.78,13.61,7.960000038146973,2.05,2.29,3.52,10.65,2.17,2.51,2.23,2.01,4.0,-74.78,-68.51,n/d,n/d,,,,Em Baixa,8.84000015258789,-9.954752253972533,-47.939829574844005,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.0%))
QUAL3,SMALL11,SMALL11,Cuidados de saúde,25.08,26.56,16.666666666666668,,,0.2,18.43,55.79,18.03,7.14,137,Não,0,5,False,,False,,False,False,False,True,False,1,6,False,False,,False,False,,False,,True,,True,455423104.0,80.5,0.35,56.0,1.25,0.87,,1.09,,0.92,1.37,2.52,1.6100000143051147,0.14,0.27,0.27,1.44,0.6,0.32,0.27,0.24,4.0,-85.16,-80.21,n/d,n/d,,,,Em Baixa,1.6399999856948853,-1.8292665641127526,-42.618247849865284,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.8%))
EMBJ3,BOVA11,BOVA11,Bens Industriais,24.45,25.82,16.666666666666668,,,0.7,34.23,8.91,39.55,2.86,138,Não,1,5,False,,False,,False,False,True,False,False,1,6,False,False,,False,False,,True,,True,,True,65858801664.0,42.44,3.83,109.0,0.72,8.79,,3.93,,1.48,0.78,6.94,92.5199966430664,4.74,8.79,28.89,34.42,14.89,21.75,21.89,19.7,4.0,-78.71,-76.5,n/d,n/d,,,,Em Alta,93.01000213623047,-0.5268309664656856,-11.976798659417954,False,False,False,sem sinal (Em Alta; sem novo topo (-0.5%))
KLBN11,BOVA11,BOVA11,Materiais,24.0,25.29,16.666666666666668,,,1.0,19.12,20.02,27.34,62.14,139,Não,1,5,False,,True,,False,False,False,False,False,1,6,False,False,,False,False,,True,,True,,True,127980167168.0,27.25,2.45,9.08,7.09,3.65,,0.86,,2.0,2.3,,18.010000228881836,9.13,13.29,6.87,10.46,,9.94,9.8,8.82,4.0,-51.05,-44.82,n/d,n/d,,,,Em Alta,18.639999389648438,-3.3798239345247283,-15.247057746438418,False,False,False,sem sinal (Em Alta; sem novo topo (-3.4%))
MGLU3,BOVA11+SMALL11,BOVA11,Consumo discricionário,23.6,24.82,16.666666666666668,,,0.8,16.44,38.99,31.26,14.29,140,Não,1,5,False,,False,,False,False,True,False,False,1,6,False,False,,False,False,,True,,True,,True,3412897280.0,24.44,0.3,57.0,2.32,1.21,,0.35,,1.13,0.76,46.9,4.400000095367432,0.73,0.76,1.34,7.68,0.51,0.84,0.75,0.67,4.0,-84.73,-80.98,n/d,n/d,,,,Lateral,5.159999847412109,-14.728677800753031,-61.55443581718275,False,False,False,sem sinal (Lateral; sem novo topo (-14.7%))
TUPY3,SMALL11,SMALL11,Bens Industriais,22.84,26.87,0.0,,,0.7,4.35,55.66,37.85,34.29,141,Não,1,5,False,,False,,False,False,False,False,False,0,6,False,False,,False,False,,True,,True,,True,1863974528.0,,0.74,,3.73,-28.2,,-8.26,,2.16,1.72,,14.220000267028809,3.79,5.52,,,,4.65,4.65,4.19,2.0,-70.55,-67.28,n/d,n/d,,,,Lateral,16.190000534057617,-12.16800618928131,-16.402115957152052,False,False,False,sem sinal (Lateral; sem novo topo (-12.2%))
BRKM5,BOVA11+SMALL11,BOVA11,Materiais,22.49,22.05,25.0,,,1.0,2.67,51.53,0.56,78.57,142,Não,2,3,False,,False,,False,,,True,False,1,4,,,,False,True,,True,,True,,True,4733992448.0,,-0.3,,9.8,,,-13.68,,0.71,,,5.940000057220459,4.16,7.72,,,,5.94,5.94,5.34,2.0,-10.04,-0.05,n/d,n/d,,,,Em Baixa,6.190000057220459,-4.0387721759126975,-56.8940480963297,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
CSAN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,22.32,23.32,16.666666666666668,,,0.8,1.35,51.17,39.94,19.29,143,Não,1,5,False,,False,,False,False,False,True,False,1,6,False,False,,False,False,,True,,True,,True,14475826176.0,,4.11,,2.53,-29.94,,-23.92,,1.87,1.1,,3.6700000762939453,0.66,1.23,,,,0.95,0.95,0.85,2.0,-76.79,-74.21,n/d,n/d,,,,Lateral,4.099999904632568,-10.487800935135837,-54.29638607302913,False,False,False,sem sinal (Lateral; sem novo topo (-10.5%))
AURE3,BOVA11+SMALL11,BOVA11,Serviços públicos,22.05,23.0,16.666666666666668,,,0.0,7.39,39.46,16.57,65.0,144,Não,1,5,False,,False,,False,False,False,True,False,1,6,False,False,,False,False,,True,,True,,True,11292505088.0,,0.9,41.0,7.48,-7.68,,-8.09,,1.12,1.85,,10.8100004196167,5.78,10.57,,,,8.17,8.17,7.36,2.0,-31.95,-24.39,n/d,n/d,,,,Em Baixa,11.760000228881836,-8.078229513397417,-26.26193361437886,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.1%))
MBRF3,BOVA11,BOVA11,Bens de primeira necessidade,21.18,24.92,0.0,,,0.0,16.11,24.96,8.61,97.14,145,Não,1,5,False,,False,,False,False,False,False,False,0,6,False,False,,False,False,,True,,True,,True,22218008576.0,48.7,1.97,35.12,21.45,1.81,,0.23,,1.08,5.22,,16.06999969482422,24.62,35.84,3.43,7.78,,22.75,24.62,22.16,3.0,37.88,41.55,n/d,n/d,,,,Lateral,17.959999084472656,-10.523382438713147,-41.9016638341459,False,False,False,sem sinal (Lateral; sem novo topo (-10.5%))
CVCB3,SMALL11,SMALL11,Consumo discricionário,21.14,21.93,16.666666666666668,,,0.8,5.69,58.23,13.09,,146,Não,1,5,False,,False,,False,False,False,True,False,1,6,False,False,,False,False,,True,,True,,True,791613824.0,,1.97,,,-22.98,,-7.1,,0.73,1.4,,1.5199999809265137,,,,,,,,,0.0,,,n/d,n/d,,,,Lateral,1.5499999523162842,-1.9354820846890552,-45.519713200390896,False,False,False,sem sinal (Lateral; sem novo topo (-1.9%))
BRAV3,BOVA11+SMALL11,BOVA11,Energia,20.72,21.44,16.666666666666668,,,0.9,14.74,42.42,17.79,6.43,147,Não,1,5,False,,False,,False,False,False,False,True,1,6,False,False,,False,False,,True,,True,,True,8487202816.0,37.29,0.69,68.0,1.08,0.44,,0.44,,1.26,1.55,140.4,18.270000457763672,1.41,1.44,3.58,17.09,0.66,1.77,1.42,1.28,4.0,-92.99,-90.31,n/d,n/d,,,,Lateral,21.0,-12.999997820172993,-17.498335300440303,False,False,False,sem sinal (Lateral; sem novo topo (-13.0%))
LJQQ3,SMALL11,SMALL11,Consumo discricionário,20.59,21.28,16.666666666666668,,,0.8,4.67,42.67,22.55,40.0,148,Não,0,5,False,,False,,False,False,False,True,False,1,6,False,False,,False,False,,False,,True,,True,217263120.0,,0.54,,4.08,-43.79,,-6.84,,1.86,7.1,,1.0499999523162842,0.31,0.43,,,,0.37,0.37,0.33,2.0,-68.38,-64.87,n/d,n/d,,,,Em Baixa,1.309999942779541,-19.847328383205287,-63.414634348957755,False,False,False,sem sinal (Em Baixa; sem novo topo (-19.8%))
BHIA3,SMALL11,SMALL11,Consumo discricionário,20.34,20.99,16.666666666666668,,,0.8,1.67,70.39,2.73,,149,Não,1,5,False,,False,,False,False,False,True,False,1,6,False,False,,False,False,,True,,True,,True,729901440.0,,0.26,,,-188.47,,-12.3,,0.72,6.41,,0.7200000286102295,,,,,,,,,0.0,,,n/d,n/d,,,,Em Baixa,1.0700000524520874,-32.71028099856381,-86.8613133922587,False,False,False,sem sinal (Em Baixa; sem novo topo (-32.7%))
DASA3,SMALL11,SMALL11,Cuidados de saúde,19.91,23.42,0.0,,,0.2,4.36,60.91,29.37,3.57,150,Pivô de alta,1,5,False,,False,,False,False,False,False,False,0,6,False,False,,False,False,,True,,True,,True,3624490752.0,,0.53,,0.74,-13.78,,-10.87,,1.3,1.22,,2.9000000953674316,0.15,0.22,,,,0.19,0.19,0.17,2.0,-94.17,-93.52,n/d,n/d,,,Pivô de alta,Lateral,3.069999933242798,-5.537454122866958,-39.20335205527312,False,True,False,Pivô de alta
HBSA3,SMALL11,SMALL11,Bens Industriais,16.23,19.09,0.0,,,0.7,11.1,11.67,46.37,,151,Não,1,5,False,,False,,False,False,False,False,False,0,6,False,False,,False,False,,True,,True,,True,4149166848.0,305.0,2.07,,,0.96,,-7.87,,3.58,1.85,319.37,3.049999952316284,,,0.08,0.58,0.01,0.22,0.08,0.07,3.0,-97.72,-92.76,n/d,n/d,,,,Em Baixa,3.440000057220459,-11.337212163284017,-30.52391696863639,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
BBDC2,BOVA11,BOVA11,Produtos financeiros,,,,,,0.4,,,,,152,Não,0,0,False,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,n/d,n/d,,,,,,,,False,False,False,histórico insuficiente
BBDC1,BOVA11,BOVA11,Produtos financeiros,,,,,,0.4,,,,,153,Não,0,0,False,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,n/d,n/d,,,,,,,,False,False,False,histórico insuficiente
MOVI1,SMALL11,SMALL11,Bens Industriais,,,,,,0.7,,,,,154,Não,0,0,False,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,n/d,n/d,,,,,,,,False,False,False,histórico insuficiente
